Lambda11(-),Lambda22(-),Lambda33(-),I1,I41,I42,Energy,Sigma11(KPa),Sigma22(KPa)
1.189795918367347,1.2571428571428571,0.6685638546702012,3.4430001184003824,1.4156143273635986,1.580408163265306,3.698272,24.059498,27.751995
1.195918367346939,1.2571428571428571,0.6651411728203536,3.4530416844039094,1.4302207413577679,1.580408163265306,3.8736885,25.633799,29.297686
1.2020408163265306,1.2571428571428571,0.661753356999537,3.4632277928804145,1.444902124114952,1.580408163265306,4.099973,27.758898,31.259642
1.2081632653061225,1.2571428571428571,0.6583998771498771,3.4735570371314317,1.459658475635152,1.580408163265306,4.3787656,30.59124,33.79841
1.2142857142857144,1.2571428571428571,0.6550802139037433,3.4840280458318476,1.4744897959183676,1.580408163265306,4.666681,33.55063,36.3696
1.220408163265306,1.2571428571428571,0.6517938583155974,3.494639481967837,1.489396084964598,1.580408163265306,4.967088,36.64603,38.956825
1.226530612244898,1.2571428571428571,0.6485403116018756,3.505390041811808,1.5043773427738443,1.580408163265306,5.27193,39.862602,41.597054
1.23265306122449,1.2571428571428571,0.6453190848886212,3.5162784539328995,1.519433569346106,1.580408163265306,5.5811744,43.202118,44.290028
1.2387755102040816,1.2571428571428571,0.6421296989666018,3.5273034782416275,1.5345647646813827,1.580408163265306,5.894772,46.66623,47.035378
1.2448979591836735,1.2571428571428571,0.6389716840536512,3.5384639050673403,1.5497709287796753,1.580408163265306,6.2126846,50.256626,49.832783
1.2510204081632654,1.2571428571428571,0.6358445795639923,3.549758554267199,1.5650520616409833,1.580408163265306,6.534872,53.975014,52.681915
1.2571428571428571,1.2571428571428571,0.6327479338842976,3.5611862743654594,1.580408163265306,1.580408163265306,6.861294,57.82306,55.582443
1.263265306122449,1.2571428571428571,0.6296813041562638,3.5727459417218843,1.5958392336526448,1.580408163265306,7.1919074,61.802406,58.534027
1.269387755102041,1.2571428571428571,0.6266442560654779,3.5844364597281615,1.611345272802999,1.580408163265306,7.5266857,65.914825,61.536415
1.2755102040816326,1.2571428571428571,0.6236363636363637,3.5962567580312608,1.626926280716368,1.580408163265306,7.8655825,70.16191,64.5892
1.2816326530612245,1.2571428571428571,0.6206572090330053,3.6082057917826984,1.642582257392753,1.580408163265306,8.208562,74.54536,67.69209
1.2877551020408164,1.2571428571428571,0.6177063823656532,3.6202825409127226,1.6583132028321537,1.580408163265306,8.554509,79.05594,70.85617
1.2938775510204081,1.2571428571428571,0.6147834815027244,3.6324860094284857,1.6741191170345688,1.580408163265306,8.90429,83.70419,74.07153
1.3,1.2571428571428571,0.6118881118881119,3.6448152247353045,1.6900000000000002,1.580408163265306,9.258049,88.493484,77.33625
1.0,1.263265306122449,0.7915993537964459,3.2224687705835953,1.0,1.5958392336526448,1.1777861,5.6081343,8.304313
1.006122448979592,1.263265306122449,0.7867823191891651,3.2271480337820173,1.0122823823406915,1.5958392336526448,1.2173979,5.8870683,8.560335
1.0122448979591836,1.263265306122449,0.7820235551618114,3.2320398079249615,1.024639733444398,1.5958392336526448,1.2592354,6.1727133,8.832839
1.0183673469387755,1.263265306122449,0.7773220107420009,3.2371407953477527,1.0370720533111204,1.5958392336526448,1.3032627,6.4657598,9.121868
1.0244897959183674,1.263265306122449,0.7726766600801961,3.2424477966261898,1.0495793419408581,1.5958392336526448,1.349446,6.766877,9.427467
1.030612244897959,1.263265306122449,0.7680865017034822,3.247957707085349,1.0621615993336109,1.5958392336526448,1.3977509,7.076709,9.749666
1.036734693877551,1.263265306122449,0.7635505577957844,3.2536675134522777,1.0748188254893793,1.5958392336526448,1.4481452,7.3958883,10.088487
1.042857142857143,1.263265306122449,0.7590678735034412,3.259574290645844,1.0875510204081633,1.5958392336526448,1.5005975,7.725024,10.44393
1.0489795918367346,1.263265306122449,0.7546375162650943,3.265675198697358,1.1003581840899623,1.5958392336526448,1.5550771,8.06471,10.816007
1.0551020408163265,1.263265306122449,0.7502585751649099,3.2719674797959026,1.113240316534777,1.5958392336526448,1.6115549,8.415523,11.204719
1.0612244897959184,1.263265306122449,0.7459301603081894,3.2784484554526534,1.1261974177426073,1.5958392336526448,1.6700006,8.778024,11.61004
1.0673469387755101,1.263265306122449,0.7416514022184675,3.2851155237787166,1.1392294877134526,1.5958392336526448,1.7303877,9.152763,12.031965
1.073469387755102,1.263265306122449,0.7374214512552443,3.291966156871349,1.1523365264473135,1.5958392336526448,1.7926879,9.540269,12.470466
1.079591836734694,1.263265306122449,0.7332394770515283,3.298997898303633,1.16551853394419,1.5958392336526448,1.8568747,9.941071,12.92551
1.0857142857142856,1.263265306122449,0.7291046679704107,3.306208360712969,1.1787755102040816,1.5958392336526448,1.9229228,10.355671,13.397074
1.0918367346938775,1.263265306122449,0.7250162305799224,3.3135952234839525,1.1921074552269888,1.5958392336526448,1.9908075,10.784571,13.885107
1.0979591836734695,1.263265306122449,0.7209733891454618,3.3211562305214497,1.2055143690129115,1.5958392336526448,2.0605035,11.228253,14.389573
1.1040816326530611,1.263265306122449,0.71697538513911,3.3288891881098692,1.218996251561849,1.5958392336526448,2.1319878,11.687196,14.910424
1.110204081632653,1.263265306122449,0.713021476765181,3.3367919628548472,1.2325531028738026,1.5958392336526448,2.2052372,12.161869,15.447611
1.116326530612245,1.263265306122449,0.7091109385013865,3.3448624797037336,1.2461849229487716,1.5958392336526448,2.2802293,12.652728,16.001076
1.1224489795918366,1.263265306122449,0.7052430606550155,3.3530987200414537,1.2598917117867554,1.5958392336526448,2.3569424,13.16022,16.570766
1.1285714285714286,1.263265306122449,0.7014171489335596,3.361498719858483,1.2736734693877552,1.5958392336526448,2.4353552,13.684789,17.15662
1.1346938775510205,1.263265306122449,0.6976325240292418,3.3700605679878257,1.2875301957517702,1.5958392336526448,2.5301583,14.286351,17.81483
1.1408163265306124,1.263265306122449,0.6938885212169202,3.3787824044080494,1.3014618908788007,1.5958392336526448,2.6372473,14.978297,18.571857
1.146938775510204,1.263265306122449,0.6901844899648728,3.3876624186095627,1.3154685547688463,1.5958392336526448,2.7802417,16.058973,19.824272
1.153061224489796,1.263265306122449,0.6865197935579795,3.3966988480214435,1.3295501874219078,1.5958392336526448,2.926161,17.191307,21.111816
1.1591836734693879,1.263265306122449,0.6828938087328493,3.4058899764962867,1.3437067888379846,1.5958392336526448,3.0749683,18.37628,22.434292
1.1653061224489796,1.263265306122449,0.6793059253244457,3.4152341328506224,1.3579383590170762,1.5958392336526448,3.2266338,19.614872,23.791512
1.1714285714285715,1.263265306122449,0.6757555459237952,3.4247296894585952,1.372244897959184,1.5958392336526448,3.3811243,20.90807,25.183315
1.1775510204081634,1.263265306122449,0.6722420855463751,3.4343750608966914,1.386626405664307,1.5958392336526448,3.5384066,22.256813,26.60947
1.183673469387755,1.263265306122449,0.6687649713107905,3.444168702637412,1.4010828821324448,1.5958392336526448,3.6984508,23.662058,28.069807
1.189795918367347,1.263265306122449,0.6653236421273729,3.454109109789876,1.4156143273635986,1.5958392336526448,3.8718088,25.205008,29.617678
1.195918367346939,1.263265306122449,0.6619175483963454,3.464194815885441,1.4302207413577679,1.5958392336526448,4.0924764,27.248188,31.548637
1.2020408163265306,1.263265306122449,0.6585461517152096,3.4744243917065085,1.444902124114952,1.5958392336526448,4.368298,30.021498,34.0922
1.2081632653061225,1.263265306122449,0.6552089245950311,3.484796444156774,1.459658475635152,1.5958392336526448,4.6539035,32.921623,36.6655
1.2142857142857144,1.263265306122449,0.6519053501853083,3.4953096151712417,1.4744897959183676,1.5958392336526448,4.9512625,35.9546,39.258606
1.220408163265306,1.263265306122449,0.6486349220071211,3.505962580664427,1.489396084964598,1.5958392336526448,5.2530847,39.107372,41.905373
1.226530612244898,1.263265306122449,0.6453971436942736,3.516754049515216,1.5043773427738443,1.5958392336526448,5.559329,42.381622,44.605453
1.23265306122449,1.263265306122449,0.6421915287421497,3.5276827625869305,1.519433569346106,1.5958392336526448,5.86995,45.779022,47.358486
1.2387755102040816,1.263265306122449,0.6390176002640172,3.5387474917812107,1.5345647646813827,1.5958392336526448,6.184905,49.30126,50.16417
1.2448979591836735,1.263265306122449,0.635874890754522,3.5499470391243952,1.5497709287796753,1.5958392336526448,6.504154,52.950035,53.022156
1.2510204081632654,1.263265306122449,0.6327629418601279,3.561280235885112,1.5650520616409833,1.5958392336526448,6.8276587,56.727005,55.9321
1.2571428571428571,1.263265306122449,0.6296813041562638,3.5727459417218843,1.580408163265306,1.5958392336526448,7.155375,60.633858,58.89367
1.263265306122449,1.263265306122449,0.6266295369309507,3.584343043859587,1.5958392336526448,1.5958392336526448,7.487274,64.67232,61.906593
1.269387755102041,1.263265306122449,0.623607207974692,3.5960704562936345,1.611345272802999,1.5958392336526448,7.823308,68.84398,64.970474
1.2755102040816326,1.263265306122449,0.6206138933764136,3.6079271190208435,1.626926280716368,1.5958392336526448,8.163451,73.15059,68.08505
1.2816326530612245,1.263265306122449,0.6176491773252523,3.619911997295959,1.642582257392753,1.5958392336526448,8.506717,77.584404,71.25979
1.2877551020408164,1.263265306122449,0.6147126519180007,3.6320240809128594,1.6583132028321537,1.5958392336526448,8.8537,82.15308,74.487885
1.2938775510204081,1.263265306122449,0.6118039169720165,3.6442623835095156,1.6741191170345688,1.5958392336526448,9.204668,86.86129,77.765816
1.3,1.263265306122449,0.6089225798434199,3.656625941895811,1.6900000000000002,1.5958392336526448,9.559595,91.71075,81.09332
1.0,1.269387755102041,0.787781350482315,3.231944728970739,1.0,1.611345272802999,1.2569888,5.7198725,8.89876
1.006122448979592,1.269387755102041,0.7829875491609216,3.236697157284717,1.0122823823406915,1.611345272802999,1.2973895,6.0066624,9.167225
1.0122448979591836,1.269387755102041,0.7782517373716419,3.241660772969376,1.024639733444398,1.611345272802999,1.3400025,6.300371,9.452412
1.0183673469387755,1.269387755102041,0.773572869211091,3.246832310093599,1.0370720533111204,1.611345272802999,1.3847904,6.6016808,9.754345
1.0244897959183674,1.269387755102041,0.7689499237775586,3.2522086000213704,1.0495793419408581,1.611345272802999,1.4317207,6.91125,10.073076
1.030612244897959,1.269387755102041,0.7643819044283849,3.257786567954174,1.0621615993336109,1.611345272802999,1.4807596,7.2297206,10.408611
1.036734693877551,1.269387755102041,0.7598678380636503,3.2635632296159045,1.0748188254893793,1.611345272802999,1.5318751,7.5577126,10.760969
1.042857142857143,1.269387755102041,0.7554067744350965,3.2695356880735993,1.0875510204081633,1.611345272802999,1.5850356,7.8958273,11.130155
1.0489795918367346,1.269387755102041,0.7509977854792498,3.275701130687699,1.1003581840899623,1.611345272802999,1.6402111,8.244653,11.51616
1.0551020408163265,1.269387755102041,0.7466399646737609,3.282056826185811,1.113240316534777,1.611345272802999,1.6973724,8.604763,11.918976
1.0612244897959184,1.269387755102041,0.7423324264160276,3.2886001218543135,1.1261974177426073,1.611345272802999,1.7564905,8.976707,12.338583
1.0673469387755101,1.269387755102041,0.7380743054232015,3.2953284408423933,1.1392294877134526,1.611345272802999,1.817538,9.3610325,12.774963
1.073469387755102,1.269387755102041,0.733864756152727,3.302239279573414,1.1523365264473135,1.611345272802999,1.8804874,9.758261,13.228083
1.079591836734694,1.269387755102041,0.729702952242598,3.3093302052587523,1.16551853394419,1.611345272802999,1.9453127,10.168915,13.6979065
1.0857142857142856,1.269387755102041,0.7255880859705534,3.3165988535094915,1.1787755102040816,1.611345272802999,2.0119884,10.593494,14.184404
1.0918367346938775,1.269387755102041,0.7215193677314662,3.324042926041603,1.1921074552269888,1.611345272802999,2.0804894,11.032492,14.687517
1.0979591836734695,1.269387755102041,0.71749602553222,3.3316601884704427,1.2055143690129115,1.611345272802999,2.1507921,11.48639,15.20721
1.1040816326530611,1.269387755102041,0.7135173045033908,3.339448468190633,1.218996251561849,1.611345272802999,2.222873,11.955664,15.743425
1.110204081632653,1.269387755102041,0.7095824664270852,3.3474056523375477,1.2325531028738026,1.611345272802999,2.2967095,12.440771,16.296114
1.116326530612245,1.269387755102041,0.7056907892803187,3.35552968582685,1.2461849229487716,1.611345272802999,2.372279,12.94217,16.865211
1.1224489795918366,1.269387755102041,0.7018415667933352,3.3638185694686777,1.2598917117867554,1.611345272802999,2.4495597,13.460302,17.45066
1.1285714285714286,1.269387755102041,0.6980341080223045,3.3722703581532487,1.2736734693877552,1.611345272802999,2.545938,14.064737,18.11997
1.1346938775510205,1.269387755102041,0.6942677369358532,3.3808831591048008,1.2875301957517702,1.611345272802999,2.654213,14.773164,18.914772
1.1408163265306124,1.269387755102041,0.6905417920149094,3.389655130200962,1.3014618908788007,1.611345272802999,2.7952425,15.831718,20.16657
1.146938775510204,1.269387755102041,0.6868556258653636,3.3985844783547456,1.3154685547688463,1.611345272802999,2.9392152,16.941116,21.453903
1.153061224489796,1.269387755102041,0.6832086048430697,3.4076694579565205,1.3295501874219078,1.611345272802999,3.0860965,18.102364,22.776585
1.1591836734693879,1.269387755102041,0.6796001086907294,3.416908369373435,1.3437067888379846,1.611345272802999,3.2358532,19.316442,24.134426
1.1653061224489796,1.269387755102041,0.6760295301862249,3.4262995575038833,1.3579383590170762,1.611345272802999,3.38845,20.584307,25.5272
1.1714285714285715,1.269387755102041,0.6724962748019763,3.435841410384718,1.372244897959184,1.611345272802999,3.5438573,21.90694,26.954762
1.1775510204081634,1.269387755102041,0.6689997603749296,3.4455323578490193,1.386626405664307,1.611345272802999,3.7020438,23.285286,28.416885
1.183673469387755,1.269387755102041,0.6655394167867834,3.455370870232336,1.4010828821324448,1.611345272802999,3.874036,24.803017,29.97015
1.189795918367347,1.269387755102041,0.6621146856540898,3.465355457125412,1.4156143273635986,1.611345272802999,4.0905657,26.78452,31.88546
1.195918367346939,1.269387755102041,0.6587250200278743,3.4754846661714907,1.4302207413577679,1.611345272802999,4.363387,29.500156,34.433113
1.2020408163265306,1.269387755102041,0.6553698841024354,3.4857570819063906,1.444902124114952,1.611345272802999,4.646891,32.34289,37.006733
1.2081632653061225,1.269387755102041,0.6520487529329972,3.496171324639628,1.459658475635152,1.611345272802999,4.941182,35.31493,39.605137
1.2142857142857144,1.269387755102041,0.6487611121619065,3.5067260493749206,1.4744897959183676,1.611345272802999,5.239963,38.40532,42.257816
1.220408163265306,1.269387755102041,0.6455064577530675,3.51741994476851,1.489396084964598,1.611345272802999,5.5431843,41.61573,44.964394
1.226530612244898,1.269387755102041,0.6422842957343333,3.5282517321237923,1.5043773427738443,1.611345272802999,5.850806,44.947845,47.724533
1.23265306122449,1.269387755102041,0.6390941419475734,3.5392201644208106,1.519433569346106,1.611345272802999,6.162781,48.40335,50.537888
1.2387755102040816,1.269387755102041,0.6359355218061522,3.5503240253792447,1.5345647646813827,1.611345272802999,6.479073,51.98395,53.404133
1.2448979591836735,1.269387755102041,0.6328079700595646,3.561562128553581,1.5497709287796753,1.611345272802999,6.7996435,55.69133,56.322937
1.2510204081632654,1.269387755102041,0.6297110305649826,3.5729333164591948,1.5650520616409833,1.611345272802999,7.124443,59.527122,59.293938
1.2571428571428571,1.269387755102041,0.6266442560654779,3.5844364597281615,1.580408163265306,1.611345272802999,7.4534416,63.493057,62.316826
1.263265306122449,1.269387755102041,0.623607207974692,3.5960704562936345,1.5958392336526448,1.611345272802999,7.786598,67.59077,65.39126
1.269387755102041,1.269387755102041,0.62059945616774,3.607834230601693,1.611345272802999,1.611345272802999,8.123879,71.82195,68.51692
1.2755102040816326,1.269387755102041,0.617620578778135,3.619726732849606,1.626926280716368,1.611345272802999,8.464433,76.18027,71.701996
1.2816326530612245,1.269387755102041,0.6146701620005325,3.631746938249513,1.642582257392753,1.611345272802999,8.808599,80.67087,74.9423
1.2877551020408164,1.269387755102041,0.6117477998991036,3.6438938463165464,1.6583132028321537,1.611345272802999,9.156769,85.29951,78.23295
1.2938775510204081,1.269387755102041,0.6088530942213476,3.656166480180477,1.6741191170345688,1.611345272802999,9.508912,90.06795,81.57374
1.3,1.269387755102041,0.6059856542171653,3.668563885920005,1.6900000000000002,1.611345272802999,9.8649845,94.97774,84.96426
1.0,1.2755102040816326,0.784,3.241582280716368,1.0,1.626926280716368,1.3378232,5.836043,9.521894
1.006122448979592,1.2755102040816326,0.7792292089249493,3.246406823098862,1.0122823823406915,1.626926280716368,1.3790019,6.130852,9.802994
1.0122448979591836,1.2755102040816326,0.7745161290322582,3.2514412482918793,1.024639733444398,1.626926280716368,1.4223776,6.432785,10.101039
1.0183673469387755,1.2755102040816326,0.7698597194388779,3.2566823216419962,1.0370720533111204,1.626926280716368,1.467916,6.7425127,10.416064
1.0244897959183674,1.2755102040816326,0.7652589641434262,3.2621269048590955,1.0495793419408581,1.626926280716368,1.5155828,7.060685,10.748093
1.030612244897959,1.2755102040816326,0.7607128712871287,3.2677719525918865,1.0621615993336109,1.626926280716368,1.5653453,7.3879337,11.097131
1.036734693877551,1.2755102040816326,0.7562204724409449,3.273614509144553,1.0748188254893793,1.626926280716368,1.6171708,7.7248764,11.463192
1.042857142857143,1.2755102040816326,0.7517808219178082,3.279651705327946,1.0875510204081633,1.626926280716368,1.6710298,8.072103,11.846269
1.0489795918367346,1.2755102040816326,0.7473929961089495,3.2858807554390426,1.1003581840899623,1.626926280716368,1.7268913,8.4302,12.246348
1.0551020408163265,1.2755102040816326,0.743056092843327,3.2922989543627357,1.113240316534777,1.626926280716368,1.7847266,8.799727,12.663423
1.0612244897959184,1.2755102040816326,0.7387692307692307,3.2989036747903366,1.1261974177426073,1.626926280716368,1.8445075,9.181234,13.09746
1.0673469387755101,1.2755102040816326,0.7345315487571703,3.3056923645494276,1.1392294877134526,1.626926280716368,1.9062057,9.57526,13.548433
1.073469387755102,1.2755102040816326,0.7303422053231939,3.312662544040028,1.1523365264473135,1.626926280716368,1.9697952,9.982321,14.016306
1.079591836734694,1.2755102040816326,0.7262003780718336,3.3198118037722324,1.16551853394419,1.626926280716368,2.035249,10.402935,14.501041
1.0857142857142856,1.2755102040816326,0.7221052631578948,3.3271378020007822,1.1787755102040816,1.626926280716368,2.1025436,10.837597,15.002592
1.0918367346938775,1.2755102040816326,0.7180560747663551,3.3346382624522226,1.1921074552269888,1.626926280716368,2.171653,11.286797,15.520912
1.0979591836734695,1.2755102040816326,0.7140520446096654,3.342310972140523,1.2055143690129115,1.626926280716368,2.242554,11.751006,16.055954
1.1040816326530611,1.2755102040816326,0.7100924214417746,3.3501537792672598,1.218996251561849,1.626926280716368,2.315223,12.230705,16.607656
1.110204081632653,1.2755102040816326,0.7061764705882353,3.3581645912026272,1.2325531028738026,1.626926280716368,2.3896372,12.726337,17.175955
1.116326530612245,1.2755102040816326,0.7023034734917732,3.3663413725437494,1.2461849229487716,1.626926280716368,2.4662132,13.240027,17.762516
1.1224489795918366,1.2755102040816326,0.6984727272727274,3.3746821432469254,1.2598917117867554,1.626926280716368,2.5642653,13.847743,18.443466
1.1285714285714286,1.2755102040816326,0.6946835443037975,3.3831849768306097,1.2736734693877552,1.626926280716368,2.6747096,14.582249,19.291128
1.1346938775510205,1.2755102040816326,0.6909352517985612,3.3918479986460794,1.2875301957517702,1.626926280716368,2.8137562,15.619465,20.541866
1.1408163265306124,1.2755102040816326,0.687227191413238,3.400669384212896,1.3014618908788007,1.626926280716368,2.955765,16.706722,21.828552
1.146938775510204,1.2755102040816326,0.68355871886121,3.409647357616393,1.3154685547688463,1.626926280716368,3.1007028,17.845024,23.151009
1.153061224489796,1.2755102040816326,0.679929203539823,3.4187801899645742,1.3295501874219078,1.626926280716368,3.2485323,19.035347,24.509022
1.1591836734693879,1.2755102040816326,0.676338028169014,3.4280661979019027,1.3437067888379846,1.626926280716368,3.3992221,20.278675,25.902393
1.1653061224489796,1.2755102040816326,0.672784588441331,3.4375037421776153,1.3579383590170762,1.626926280716368,3.552738,21.57597,27.330929
1.1714285714285715,1.2755102040816326,0.6692682926829269,3.447091226266272,1.372244897959184,1.626926280716368,3.7090504,22.928196,28.79443
1.1775510204081634,1.2755102040816326,0.66578856152513,3.4568270950383764,1.386626405664307,1.626926280716368,3.88037,24.42659,30.356438
1.183673469387755,1.2755102040816326,0.6623448275862069,3.466709833479015,1.4010828821324448,1.626926280716368,4.094242,26.365946,32.27202
1.189795918367347,1.2755102040816326,0.6589365351629503,3.4767379654525206,1.4156143273635986,1.626926280716368,4.3640437,29.025372,34.823143
1.195918367346939,1.2755102040816326,0.6555631399317405,3.486910052511299,1.4302207413577679,1.626926280716368,4.645651,31.812563,37.39525
1.2020408163265306,1.2755102040816326,0.6522241086587436,3.4972246927470128,1.444902124114952,1.626926280716368,4.936849,34.72506,39.998306
1.2081632653061225,1.2755102040816326,0.648918918918919,3.5076805196824186,1.459658475635152,1.626926280716368,5.2325606,37.754475,42.656254
1.2142857142857144,1.2755102040816326,0.6456470588235294,3.5182762012022093,1.4744897959183676,1.626926280716368,5.532741,40.902473,45.36872
1.220408163265306,1.2755102040816326,0.6424080267558528,3.5290104385213144,1.489396084964598,1.626926280716368,5.837341,44.170746,48.135345
1.226530612244898,1.2755102040816326,0.6392013311148087,3.5398819651891555,1.5043773427738443,1.626926280716368,6.146322,47.561005,50.95582
1.23265306122449,1.2755102040816326,0.636026490066225,3.550889546128436,1.519433569346106,1.626926280716368,6.4596367,51.07489,53.829758
1.2387755102040816,1.2755102040816326,0.6328830313014827,3.5620319767071043,1.5345647646813827,1.626926280716368,6.777246,54.71406,56.756794
1.2448979591836735,1.2755102040816326,0.6297704918032787,3.573308081842187,1.5497709287796753,1.626926280716368,7.0991116,58.480247,59.73664
1.2510204081632654,1.2755102040816326,0.6266884176182708,3.584716715134243,1.5650520616409833,1.626926280716368,7.425192,62.375107,62.768944
1.2571428571428571,1.2755102040816326,0.6236363636363637,3.5962567580312608,1.580408163265306,1.626926280716368,7.7554493,66.40028,65.85333
1.263265306122449,1.2755102040816326,0.6206138933764136,3.6079271190208435,1.5958392336526448,1.626926280716368,8.08985,70.5575,68.98954
1.269387755102041,1.2755102040816326,0.617620578778135,3.619726732849606,1.611345272802999,1.626926280716368,8.427656,74.84159,72.1846
1.2755102040816326,1.2755102040816326,0.6146560000000001,3.631654559768736,1.626926280716368,1.626926280716368,8.7689905,79.255554,75.436554
1.2816326530612245,1.2755102040816326,0.6117197452229299,3.643709584804727,1.642582257392753,1.626926280716368,9.114347,83.80615,78.73944
1.2877551020408164,1.2755102040816326,0.6088114104595879,3.6558908170543147,1.6583132028321537,1.626926280716368,9.463681,88.49495,82.09292
1.2938775510204081,1.2755102040816326,0.6059305993690852,3.6681972890027157,1.6741191170345688,1.626926280716368,9.816971,93.32373,85.49669
1.3,1.2755102040816326,0.6030769230769231,3.6806280558642968,1.6900000000000002,1.626926280716368,10.174187,98.2942,88.9505
1.0,1.2816326530612245,0.7802547770700636,3.251379774533408,1.0,1.642582257392753,1.4202712,5.95675,10.174302
1.006122448979592,1.2816326530612245,0.7755067763982376,3.256275399973031,1.0122823823406915,1.642582257392753,1.4622166,6.259741,10.468215
1.0122448979591836,1.2816326530612245,0.7708162112184097,3.261379622314255,1.024639733444398,1.642582257392753,1.5063455,6.570051,10.7793
1.0183673469387755,1.2816326530612245,0.7661820456199022,3.2666892377341714,1.0370720533111204,1.642582257392753,1.5526223,6.888342,11.107578
1.0244897959183674,1.2816326530612245,0.7616032684548429,3.2722011378547107,1.0495793419408581,1.642582257392753,1.6010151,7.2152615,11.453067
1.030612244897959,1.2816326530612245,0.7570788926026362,3.277912306350798,1.0621615993336109,1.642582257392753,1.6514904,7.551428,11.815774
1.036734693877551,1.2816326530612245,0.7526079542604944,3.283819815698299,1.0748188254893793,1.642582257392753,1.7040174,7.8974533,12.195694
1.042857142857143,1.2816326530612245,0.7481895122589651,3.2899208240552245,1.0875510204081633,1.642582257392753,1.7585642,8.253922,12.592816
1.0489795918367346,1.2816326530612245,0.7438226474014226,3.296212572269976,1.1003581840899623,1.642582257392753,1.8151021,8.621409,13.007121
1.0551020408163265,1.2816326530612245,0.7395064618265594,3.302692381010767,1.113240316534777,1.642582257392753,1.8736017,9.000475,13.438589
1.0612244897959184,1.2816326530612245,0.7352400783929445,3.3093576480106233,1.1261974177426073,1.642582257392753,1.9340346,9.391661,13.887192
1.0673469387755101,1.2816326530612245,0.7310226400847634,3.316205845422703,1.1392294877134526,1.642582257392753,1.9963751,9.795497,14.352895
1.073469387755102,1.2816326530612245,0.726853309437892,3.3232345172808824,1.1523365264473135,1.642582257392753,2.0605953,10.212501,14.83565
1.079591836734694,1.2816326530612245,0.7227312679855031,3.330441277060876,1.16551853394419,1.642582257392753,2.12667,10.643179,15.335428
1.0857142857142856,1.2816326530612245,0.7186557157224271,3.337823805337349,1.1787755102040816,1.642582257392753,2.1945734,11.088021,15.852164
1.0918367346938775,1.2816326530612245,0.7146258705875349,3.345379847532734,1.1921074552269888,1.642582257392753,2.2642827,11.547519,16.38581
1.0979591836734695,1.2816326530612245,0.7106409679634409,3.353107211753681,1.2055143690129115,1.642582257392753,2.335773,12.022134,16.936314
1.1040816326530611,1.2816326530612245,0.7067002601928488,3.3610037667112422,1.218996251561849,1.642582257392753,2.4090216,12.512344,17.503613
1.110204081632653,1.2816326530612245,0.702803016110903,3.3690674397211375,1.2325531028738026,1.642582257392753,2.4885483,13.035552,18.105682
1.116326530612245,1.2816326530612245,0.6989485205929272,3.377296214780566,1.2461849229487716,1.642582257392753,2.5851436,13.634879,18.786034
1.1224489795918366,1.2816326530612245,0.6951360741169659,3.3856881307182567,1.2598917117867554,1.642582257392753,2.6987417,14.404539,19.702179
1.1285714285714286,1.2816326530612245,0.6913649923405627,3.3942412794145747,1.2736734693877552,1.642582257392753,2.835787,15.421213,20.951418
1.1346938775510205,1.2816326530612245,0.6876346056912431,3.4029538040886744,1.2875301957517702,1.642582257392753,2.9758146,16.487114,22.23702
1.1408163265306124,1.2816326530612245,0.683944258970181,3.411823897649824,1.3014618908788007,1.642582257392753,3.1187906,17.603256,23.558807
1.146938775510204,1.2816326530612245,0.6802933109685608,3.4208498011101662,1.3154685547688463,1.642582257392753,3.2646773,18.770615,24.916573
1.153061224489796,1.2816326530612245,0.6766811340961614,3.4300298020563282,1.3295501874219078,1.642582257392753,3.413442,19.990171,26.310099
1.1591836734693879,1.2816326530612245,0.6731071140217098,3.4393622331773726,1.3437067888379846,1.642582257392753,3.5650523,21.262917,27.739208
1.1653061224489796,1.2816326530612245,0.6695706493245731,3.4488454708467597,1.3579383590170762,1.642582257392753,3.719474,22.589794,29.20367
1.1714285714285715,1.2816326530612245,0.6660711511573714,3.458477933756043,1.372244897959184,1.642582257392753,3.8908184,24.074558,30.77795
1.1775510204081634,1.2816326530612245,0.6626080429191181,3.468258081598164,1.386626405664307,1.642582257392753,4.1035085,25.990572,32.710304
1.183673469387755,1.2816326530612245,0.659180759938502,3.478184413798299,1.4010828821324448,1.642582257392753,4.3702655,28.59518,35.26421
1.189795918367347,1.2816326530612245,0.6557887491669488,3.4882554682903026,1.4156143273635986,1.642582257392753,4.6501784,31.328667,37.83291
1.195918367346939,1.2816326530612245,0.6524314688811111,3.498469820336885,1.4302207413577679,1.642582257392753,4.9382653,34.183083,40.44001
1.2020408163265306,1.2816326530612245,0.6491083883944503,3.508826081391746,1.444902124114952,1.642582257392753,5.2308884,37.152954,43.102596
1.2081632653061225,1.2816326530612245,0.6458189877775864,3.5193228980019713,1.459658475635152,1.642582257392753,5.528002,40.239975,45.820328
1.2142857142857144,1.2816326530612245,0.6425627575871112,3.5299589507490734,1.4744897959183676,1.642582257392753,5.82956,43.445835,48.592834
1.220408163265306,1.2816326530612245,0.6393391986025605,3.5407329532271152,1.489396084964598,1.642582257392753,6.1355205,46.77224,51.419792
1.226530612244898,1.2816326530612245,0.6361478215712665,3.551643651056465,1.5043773427738443,1.642582257392753,6.445836,50.220802,54.30078
1.23265306122449,1.2816326530612245,0.6329881469608132,3.562689820931743,1.519433569346106,1.642582257392753,6.760472,53.79328,57.235527
