Lambda11(-),Lambda22(-),Lambda33(-),Energy,Sigma11(KPa),Sigma22(KPa)
1.157884,1.173401,0.7360180977986943,1.6390817690041684,10.277926686629625,10.88957223785262
1.160569,1.174431,0.733671295414267,1.6728134754716164,10.5266433877666,11.08480822801799
1.161991,1.176804,0.7312958346913911,1.708473152260982,10.73933519169124,11.349531258114855
1.164169,1.178661,0.7287776676211442,1.7469269461484467,10.999877496514806,11.611819768492836
1.165308,1.181067,0.7265821710875103,1.7817422311668716,11.206573593901986,11.887263290497184
1.1671699999999998,1.1828839999999998,0.7243087409215224,1.8183081422286653,11.456317705553214,12.151517650148087
1.170545,1.1850029999999998,0.7209289007562544,1.8740706746928555,11.872047375883014,12.535685469522523
1.171497,1.186573,0.7193899350035845,1.9005310555362165,12.045636718131831,12.749956270510314
1.173585,1.18772,0.7174165322284404,1.9346511686798031,12.312936980217678,12.988537824870427
1.17468,1.1909919999999998,0.7147786651907013,1.9825893694451655,12.612141124882765,13.41741236358435
1.17672,1.194299,0.71156371913089,2.0427465910267064,13.031043533280354,13.935010737322997
1.1783739999999998,1.19596,0.7095780848576876,2.0808376250446194,13.321994884100679,14.250095071885664
1.181361,1.197237,0.707029021146753,2.130511088429289,13.754807593001786,14.621566739473362
1.182619,1.200303,0.7044728435645488,2.1833880537724566,14.12898969913531,15.130140844216605
1.184603,1.202224,0.7021692043360912,2.23193790302575,14.527472374436623,15.558883282359993
1.185949,1.204959,0.6997803076366772,2.284603143899541,14.927167474929671,16.080937966975267
1.1884469999999998,1.206573,0.6973753278859302,2.3383571462420987,15.412792399549687,16.55429211602594
1.190022,1.2075239999999998,0.695903848797187,2.372136599392654,15.726715624085427,16.854770129822313
1.190745,1.209871,0.6941321602206098,2.4149681421049625,16.055255494053874,17.324760944710274
1.193904,1.21258,0.6907488840364366,2.498159206804314,16.826503945776643,18.13864549703621
1.196001,1.214575,0.6884051641447022,2.55850262580096,17.39589163529656,18.75550904628418
1.1974749999999998,1.2166769999999998,0.6863699263923422,2.61318164901274,17.898162689572615,19.356699214078425
1.199936,1.218,0.6842182103023602,2.671909946860721,18.51708366197421,19.944402518636597
1.2015,1.2196189999999998,0.6824204666575611,2.723228431409213,19.03065967701912,20.512219498055487
1.2031999999999998,1.2230329999999998,0.6795540441481104,2.8094992293788414,19.849950431370928,21.566863651486898
1.204443,1.224255,0.6781751336783974,2.8520082830131424,20.29793780935498,22.061442283851378
1.207278,1.2257429999999998,0.6757612610430286,2.9280503023862066,21.174732483701156,22.901433153037445
1.2098019999999998,1.227078,0.6736177649580188,2.998494334966588,22.009151299866758,23.699222897653495
1.210974,1.229032,0.6718958993405941,3.058442689044875,22.651127020877386,24.485964175005087
1.213334,1.231417,0.6692902333914618,3.1522053534117003,23.737696806455986,25.685619406992856
1.215298,1.234085,0.6667639998396566,3.248476031750302,24.849914062432845,26.99623961326482
1.218243,1.235313,0.6644909394622375,3.3374322562363896,26.038494457837775,28.09546909048162
1.2206249999999998,1.2366309999999998,0.6624873807592225,3.4198877710184212,27.142919678613055,29.167485410738614
1.222758,1.2394539999999998,0.6598254668425867,3.5369801726313246,28.620501315078034,30.87913242672712
1.2243769999999998,1.241296,0.6579751342211893,3.62237074203972,29.74242364798654,32.14339643559395
1.226877,1.244409,0.6549917527670296,3.7682696824879827,31.69415710323534,34.3879172358796
1.228783,1.245226,0.6535466992692244,3.841226583636153,32.79861312934995,35.42491121621582
1.229266,1.245439,0.6531781811250127,3.860255656140689,33.08939944069201,35.69852487237027
1.232576,1.246347,0.6509495336293689,3.978363242078281,34.988285156374246,37.34975418684384
1.234352,1.248641,0.6488187377929884,4.100510346029841,36.75922613126353,39.363908627683344
1.235842,1.251246,0.6466873225676395,4.230328276893282,38.63022031675239,41.620354045629206
1.237329,1.253116,0.6449462664174008,4.341357436061991,40.31309271339381,43.541801599355786
1.239864,1.255073,0.64262403233672,4.496365526814845,42.82722087899275,46.16526906733772
1.2406899999999998,1.2562449999999998,0.6415970699760073,4.5689655532150155,43.962093738298115,47.48742575691978
1.243324,1.257358,0.6396711054795133,4.707826881983072,46.41340019343678,49.79076766766994
1.246868,1.258649,0.6371987067410267,4.897504043392743,49.893165380428854,52.96082352621657
1.249035,1.261307,0.6347527423185348,5.102922467530341,53.40476601974665,56.87051810296686
1.252152,1.2630869999999998,0.6322803473158497,5.324113188080334,57.551926231232876,60.90852564042738
1.254224,1.2657759999999998,0.6298948190109684,5.557097304669139,61.735245006974026,65.58888011712811
1.255567,1.2681079999999998,0.628063948250124,5.749385546801095,65.17090953317573,69.63741407978169
1.258235,1.269053,0.6262654862702777,5.945190116631011,69.21606141800862,73.32449171905618
1.259919,1.2699779999999998,0.6249728871988738,6.094270583799489,72.2607319646955,76.26515794834057
1.262951,1.272146,0.6224099720562951,6.411124230283011,78.73843420137614,82.76539281401658
1.264492,1.273162,0.6211553729102816,6.576670538971678,82.21470291116667,86.19659562666968
